id,name,category,subcategory,brand,price,rating,review_count,color,image_url,description,tags,features,amazon_url,flipkart_url,myntra_url,price_range,popularity_score
743,Babolat Pure Drive V2,Sports,Tennis,Babolat,191.71,3.6,0,,/images/products/foamroller1.png,Premium tennis by Babolat. The Babolat Pure Drive V2 features top-tier quality and performance. Perfect for sports enthusiasts.,"tennis,babolat,court,sports,racket,outdoor",High quality|Durable design|Premium materials|Authentic Babolat product,https://www.amazon.in/s?k=Babolat%20Pure%20Drive%20V2,https://www.flipkart.com/search?q=Babolat%20Pure%20Drive%20V2,,mid-range,0.67
744,Prince Phantom 100 Ultra,Sports,Tennis,Prince,35.16,4.7,0,,/images/products/foamroller1.png,Premium tennis by Prince. The Prince Phantom 100 Ultra features top-tier quality and performance. Perfect for sports enthusiasts.,"sports,racket,prince,court,tennis,outdoor",High quality|Durable design|Premium materials|Authentic Prince product,https://www.amazon.in/s?k=Prince%20Phantom%20100%20Ultra,https://www.flipkart.com/search?q=Prince%20Phantom%20100%20Ultra,,budget,0.75
749,Babolat Pure Drive Ultra,Sports,Tennis,Babolat,98.76,4.9,0,,/images/products/foamroller1.png,Premium tennis by Babolat. The Babolat Pure Drive Ultra features top-tier quality and performance. Perfect for sports enthusiasts.,"tennis,babolat,racket,outdoor,sports,court",High quality|Durable design|Premium materials|Authentic Babolat product,https://www.amazon.in/s?k=Babolat%20Pure%20Drive%20Ultra,https://www.flipkart.com/search?q=Babolat%20Pure%20Drive%20Ultra,,mid-range,0.43
751,HEAD Radical MP V2,Sports,Tennis,HEAD,133.34,3.5,0,,/images/products/foamroller1.png,Premium tennis by HEAD. The HEAD Radical MP V2 features top-tier quality and performance. Perfect for sports enthusiasts.,"head,sports,outdoor,tennis,racket,court",High quality|Durable design|Premium materials|Authentic HEAD product,https://www.amazon.in/s?k=HEAD%20Radical%20MP%20V2,https://www.flipkart.com/search?q=HEAD%20Radical%20MP%20V2,,mid-range,0.56
753,Prince Phantom 100 Elite,Sports,Tennis,Prince,48.15,4.6,0,,/images/products/foamroller1.png,Premium tennis by Prince. The Prince Phantom 100 Elite features top-tier quality and performance. Perfect for sports enthusiasts.,"racket,tennis,court,prince,outdoor,sports",High quality|Durable design|Premium materials|Authentic Prince product,https://www.amazon.in/s?k=Prince%20Phantom%20100%20Elite,https://www.flipkart.com/search?q=Prince%20Phantom%20100%20Elite,,budget,0.29
754,Wilson Pro Staff 97,Sports,Tennis,Wilson,99.14,4.8,0,,/images/products/foamroller1.png,Premium tennis by Wilson. The Wilson Pro Staff 97 features top-tier quality and performance. Perfect for sports enthusiasts.,"sports,wilson,court,outdoor,racket,tennis",High quality|Durable design|Premium materials|Authentic Wilson product,https://www.amazon.in/s?k=Wilson%20Pro%20Staff%2097,https://www.flipkart.com/search?q=Wilson%20Pro%20Staff%2097,,mid-range,0.16
755,HEAD Radical MP,Sports,Tennis,HEAD,74.63,3.6,0,,/images/products/foamroller1.png,Premium tennis by HEAD. The HEAD Radical MP features top-tier quality and performance. Perfect for sports enthusiasts.,"racket,head,outdoor,tennis,sports,court",High quality|Durable design|Premium materials|Authentic HEAD product,https://www.amazon.in/s?k=HEAD%20Radical%20MP,https://www.flipkart.com/search?q=HEAD%20Radical%20MP,,mid-range,0.75
758,Babolat Pure Drive,Sports,Tennis,Babolat,22.96,4.9,0,,/images/products/foamroller1.png,Premium tennis by Babolat. The Babolat Pure Drive features top-tier quality and performance. Perfect for sports enthusiasts.,"sports,court,babolat,outdoor,tennis,racket",High quality|Durable design|Premium materials|Authentic Babolat product,https://www.amazon.in/s?k=Babolat%20Pure%20Drive,https://www.flipkart.com/search?q=Babolat%20Pure%20Drive,,budget,0.72
759,Yonex EZONE 98,Sports,Tennis,Yonex,27.66,4.5,0,,/images/products/foamroller1.png,Premium tennis by Yonex. The Yonex EZONE 98 features top-tier quality and performance. Perfect for sports enthusiasts.,"racket,outdoor,sports,tennis,court,yonex",High quality|Durable design|Premium materials|Authentic Yonex product,https://www.amazon.in/s?k=Yonex%20EZONE%2098,https://www.flipkart.com/search?q=Yonex%20EZONE%2098,,budget,0.87
760,Prince Phantom 100,Sports,Tennis,Prince,67.44,4.9,0,,/images/products/foamroller1.png,Premium tennis by Prince. The Prince Phantom 100 features top-tier quality and performance. Perfect for sports enthusiasts.,"tennis,sports,court,prince,racket,outdoor",High quality|Durable design|Premium materials|Authentic Prince product,https://www.amazon.in/s?k=Prince%20Phantom%20100,https://www.flipkart.com/search?q=Prince%20Phantom%20100,,mid-range,0.99
764,Victor Thruster F Plus,Sports,Badminton,Victor,23.02,3.9,0,,/images/products/foamroller1.png,Premium badminton by Victor. The Victor Thruster F Plus features top-tier quality and performance. Perfect for sports enthusiasts.,"indoor,sports,racket,shuttlecock,victor,badminton",High quality|Durable design|Premium materials|Authentic Victor product,https://www.amazon.in/s?k=Victor%20Thruster%20F%20Plus,https://www.flipkart.com/search?q=Victor%20Thruster%20F%20Plus,,budget,0.85
767,Apacs Z-Ziggler,Sports,Badminton,Apacs,193.35,4.6,0,,/images/products/foamroller1.png,Premium badminton by Apacs. The Apacs Z-Ziggler features top-tier quality and performance. Perfect for sports enthusiasts.,"sports,indoor,shuttlecock,apacs,badminton,racket",High quality|Durable design|Premium materials|Authentic Apacs product,https://www.amazon.in/s?k=Apacs%20Z-Ziggler,https://www.flipkart.com/search?q=Apacs%20Z-Ziggler,,mid-range,0.88
770,Yonex Astrox 99 Pro Pro,Sports,Badminton,Yonex,183.73,4.9,0,,/images/products/foamroller1.png,Premium badminton by Yonex. The Yonex Astrox 99 Pro Pro features top-tier quality and performance. Perfect for sports enthusiasts.,"racket,yonex,sports,indoor,shuttlecock,badminton",High quality|Durable design|Premium materials|Authentic Yonex product,https://www.amazon.in/s?k=Yonex%20Astrox%2099%20Pro%20Pro,https://www.flipkart.com/search?q=Yonex%20Astrox%2099%20Pro%20Pro,,mid-range,0.29
771,Li-Ning Aeronaut 9000,Sports,Badminton,Li-Ning,10.08,4.0,0,,/images/products/foamroller1.png,Premium badminton by Li-Ning. The Li-Ning Aeronaut 9000 features top-tier quality and performance. Perfect for sports enthusiasts.,"sports,indoor,badminton,shuttlecock,li-ning,racket",High quality|Durable design|Premium materials|Authentic Li-Ning product,https://www.amazon.in/s?k=Li-Ning%20Aeronaut%209000,https://www.flipkart.com/search?q=Li-Ning%20Aeronaut%209000,,budget,0.77
772,Yonex Astrox 99 Pro Edition,Sports,Badminton,Yonex,84.43,4.9,0,,/images/products/foamroller1.png,Premium badminton by Yonex. The Yonex Astrox 99 Pro Edition features top-tier quality and performance. Perfect for sports enthusiasts.,"shuttlecock,sports,yonex,racket,badminton,indoor",High quality|Durable design|Premium materials|Authentic Yonex product,https://www.amazon.in/s?k=Yonex%20Astrox%2099%20Pro%20Edition,https://www.flipkart.com/search?q=Yonex%20Astrox%2099%20Pro%20Edition,,mid-range,0.66
775,Yonex Astrox 99 Pro V2,Sports,Badminton,Yonex,17.87,3.6,0,,/images/products/foamroller1.png,Premium badminton by Yonex. The Yonex Astrox 99 Pro V2 features top-tier quality and performance. Perfect for sports enthusiasts.,"badminton,indoor,sports,yonex,racket,shuttlecock",High quality|Durable design|Premium materials|Authentic Yonex product,https://www.amazon.in/s?k=Yonex%20Astrox%2099%20Pro%20V2,https://www.flipkart.com/search?q=Yonex%20Astrox%2099%20Pro%20V2,,budget,0.16
776,Carlton Kinesis 80S,Sports,Badminton,Carlton,150.83,4.4,0,,/images/products/foamroller1.png,Premium badminton by Carlton. The Carlton Kinesis 80S features top-tier quality and performance. Perfect for sports enthusiasts.,"badminton,shuttlecock,racket,indoor,carlton,sports",High quality|Durable design|Premium materials|Authentic Carlton product,https://www.amazon.in/s?k=Carlton%20Kinesis%2080S,https://www.flipkart.com/search?q=Carlton%20Kinesis%2080S,,mid-range,0.67
777,Carlton Kinesis 80S Plus,Sports,Badminton,Carlton,51.4,4.3,0,,/images/products/foamroller1.png,Premium badminton by Carlton. The Carlton Kinesis 80S Plus features top-tier quality and performance. Perfect for sports enthusiasts.,"carlton,shuttlecock,racket,indoor,sports,badminton",High quality|Durable design|Premium materials|Authentic Carlton product,https://www.amazon.in/s?k=Carlton%20Kinesis%2080S%20Plus,https://www.flipkart.com/search?q=Carlton%20Kinesis%2080S%20Plus,,mid-range,0.71
778,Victor Thruster F,Sports,Badminton,Victor,86.93,3.8,0,,/images/products/foamroller1.png,Premium badminton by Victor. The Victor Thruster F features top-tier quality and performance. Perfect for sports enthusiasts.,"sports,indoor,victor,racket,shuttlecock,badminton",High quality|Durable design|Premium materials|Authentic Victor product,https://www.amazon.in/s?k=Victor%20Thruster%20F,https://www.flipkart.com/search?q=Victor%20Thruster%20F,,mid-range,0.78
779,Victor Thruster F Max,Sports,Badminton,Victor,93.0,3.6,0,,/images/products/foamroller1.png,Premium badminton by Victor. The Victor Thruster F Max features top-tier quality and performance. Perfect for sports enthusiasts.,"racket,victor,indoor,sports,badminton,shuttlecock",High quality|Durable design|Premium materials|Authentic Victor product,https://www.amazon.in/s?k=Victor%20Thruster%20F%20Max,https://www.flipkart.com/search?q=Victor%20Thruster%20F%20Max,,mid-range,0.44
780,Yonex Astrox 99 Pro,Sports,Badminton,Yonex,147.14,3.5,0,,/images/products/foamroller1.png,Premium badminton by Yonex. The Yonex Astrox 99 Pro features top-tier quality and performance. Perfect for sports enthusiasts.,"badminton,racket,sports,yonex,shuttlecock,indoor",High quality|Durable design|Premium materials|Authentic Yonex product,https://www.amazon.in/s?k=Yonex%20Astrox%2099%20Pro,https://www.flipkart.com/search?q=Yonex%20Astrox%2099%20Pro,,mid-range,0.42
781,Razer Wolverine V2 Pro,Gaming,Controllers,Razer,321.39,3.6,0,,/images/products/macbook_pro_14.png,Premium controllers by Razer. The Razer Wolverine V2 Pro features top-tier quality and performance. Perfect for gaming enthusiasts.,"gaming,razer,console,gamepad,pc,controller",High quality|Durable design|Premium materials|Authentic Razer product,https://www.amazon.in/s?k=Razer%20Wolverine%20V2%20Pro,https://www.flipkart.com/search?q=Razer%20Wolverine%20V2%20Pro,,premium,0.76
791,Nintendo Pro Controller,Gaming,Controllers,Nintendo,462.31,4.4,0,,/images/products/foamroller1.png,Premium controllers by Nintendo. The Nintendo Pro Controller features top-tier quality and performance. Perfect for gaming enthusiasts.,"gaming,nintendo,gamepad,controller,pc,console",High quality|Durable design|Premium materials|Authentic Nintendo product,https://www.amazon.in/s?k=Nintendo%20Pro%20Controller,https://www.flipkart.com/search?q=Nintendo%20Pro%20Controller,,premium,0.8
793,8BitDo Ultimate Bluetooth Edition,Gaming,Controllers,8BitDo,651.32,4.9,0,,/images/products/macbook_pro_14.png,Premium controllers by 8BitDo. The 8BitDo Ultimate Bluetooth Edition features top-tier quality and performance. Perfect for gaming enthusiasts.,"gaming,8bitdo,console,pc,gamepad,controller",High quality|Durable design|Premium materials|Authentic 8BitDo product,https://www.amazon.in/s?k=8BitDo%20Ultimate%20Bluetooth%20Edition,https://www.flipkart.com/search?q=8BitDo%20Ultimate%20Bluetooth%20Edition,,premium,0.97
795,Razer Wolverine V2,Gaming,Controllers,Razer,134.11,4.9,0,,/images/products/macbook_pro_14.png,Premium controllers by Razer. The Razer Wolverine V2 features top-tier quality and performance. Perfect for gaming enthusiasts.,"gamepad,pc,console,controller,razer,gaming",High quality|Durable design|Premium materials|Authentic Razer product,https://www.amazon.in/s?k=Razer%20Wolverine%20V2,https://www.flipkart.com/search?q=Razer%20Wolverine%20V2,,mid-range,0.74
798,Microsoft Xbox Elite Series 2,Gaming,Controllers,Microsoft,126.65,4.7,0,,/images/products/macbook_pro_14.png,Premium controllers by Microsoft. The Microsoft Xbox Elite Series 2 features top-tier quality and performance. Perfect for gaming enthusiasts.,"gaming,console,pc,gamepad,microsoft,controller",High quality|Durable design|Premium materials|Authentic Microsoft product,https://www.amazon.in/s?k=Microsoft%20Xbox%20Elite%20Series%202,https://www.flipkart.com/search?q=Microsoft%20Xbox%20Elite%20Series%202,,mid-range,0.59
799,8BitDo Ultimate Bluetooth,Gaming,Controllers,8BitDo,33.19,4.8,0,,/images/products/macbook_pro_14.png,Premium controllers by 8BitDo. The 8BitDo Ultimate Bluetooth features top-tier quality and performance. Perfect for gaming enthusiasts.,"console,pc,controller,8bitdo,gamepad,gaming",High quality|Durable design|Premium materials|Authentic 8BitDo product,https://www.amazon.in/s?k=8BitDo%20Ultimate%20Bluetooth,https://www.flipkart.com/search?q=8BitDo%20Ultimate%20Bluetooth,,budget,0.15
800,Sony DualSense Wireless,Gaming,Controllers,Sony,678.66,4.0,0,,/images/products/macbook_pro_14.png,Premium controllers by Sony. The Sony DualSense Wireless features top-tier quality and performance. Perfect for gaming enthusiasts.,"gamepad,pc,gaming,console,sony,controller",High quality|Durable design|Premium materials|Authentic Sony product,https://www.amazon.in/s?k=Sony%20DualSense%20Wireless,https://www.flipkart.com/search?q=Sony%20DualSense%20Wireless,,premium,0.48
803,SteelSeries Apex Pro TKL Elite,Gaming,Gaming Keyboards,SteelSeries,286.89,4.3,0,,/images/products/macbook_pro_14.png,Premium gaming keyboards by SteelSeries. The SteelSeries Apex Pro TKL Elite features top-tier quality and performance. Perfect for gaming enthusiasts.,"keyboard,rgb,steelseries,pc,gaming,mechanical",High quality|Durable design|Premium materials|Authentic SteelSeries product,https://www.amazon.in/s?k=SteelSeries%20Apex%20Pro%20TKL%20Elite,https://www.flipkart.com/search?q=SteelSeries%20Apex%20Pro%20TKL%20Elite,,premium,0.85
804,Corsair K100 RGB Plus,Gaming,Gaming Keyboards,Corsair,635.54,4.3,0,,/images/products/macbook_pro_14.png,Premium gaming keyboards by Corsair. The Corsair K100 RGB Plus features top-tier quality and performance. Perfect for gaming enthusiasts.,"corsair,keyboard,mechanical,gaming,rgb,pc",High quality|Durable design|Premium materials|Authentic Corsair product,https://www.amazon.in/s?k=Corsair%20K100%20RGB%20Plus,https://www.flipkart.com/search?q=Corsair%20K100%20RGB%20Plus,,premium,0.2
812,SteelSeries Apex Pro TKL Plus,Gaming,Gaming Keyboards,SteelSeries,509.54,4.2,0,,/images/products/macbook_pro_14.png,Premium gaming keyboards by SteelSeries. The SteelSeries Apex Pro TKL Plus features top-tier quality and performance. Perfect for gaming enthusiasts.,"pc,gaming,rgb,keyboard,mechanical,steelseries",High quality|Durable design|Premium materials|Authentic SteelSeries product,https://www.amazon.in/s?k=SteelSeries%20Apex%20Pro%20TKL%20Plus,https://www.flipkart.com/search?q=SteelSeries%20Apex%20Pro%20TKL%20Plus,,premium,0.54
815,HyperX Alloy Origins,Gaming,Gaming Keyboards,HyperX,240.25,4.3,0,,/images/products/macbook_pro_14.png,Premium gaming keyboards by HyperX. The HyperX Alloy Origins features top-tier quality and performance. Perfect for gaming enthusiasts.,"gaming,hyperx,keyboard,rgb,mechanical,pc",High quality|Durable design|Premium materials|Authentic HyperX product,https://www.amazon.in/s?k=HyperX%20Alloy%20Origins,https://www.flipkart.com/search?q=HyperX%20Alloy%20Origins,,premium,0.91
816,Logitech G G915 Lightspeed,Gaming,Gaming Keyboards,Logitech G,132.71,4.1,0,,/images/products/macbook_pro_14.png,Premium gaming keyboards by Logitech G. The Logitech G G915 Lightspeed features top-tier quality and performance. Perfect for gaming enthusiasts.,"keyboard,gaming,mechanical,logitech g,rgb,pc",High quality|Durable design|Premium materials|Authentic Logitech G product,https://www.amazon.in/s?k=Logitech%20G%20G915%20Lightspeed,https://www.flipkart.com/search?q=Logitech%20G%20G915%20Lightspeed,,mid-range,0.35
817,Razer Huntsman V2,Gaming,Gaming Keyboards,Razer,360.38,4.5,0,,/images/products/macbook_pro_14.png,Premium gaming keyboards by Razer. The Razer Huntsman V2 features top-tier quality and performance. Perfect for gaming enthusiasts.,"mechanical,razer,keyboard,rgb,pc,gaming",High quality|Durable design|Premium materials|Authentic Razer product,https://www.amazon.in/s?k=Razer%20Huntsman%20V2,https://www.flipkart.com/search?q=Razer%20Huntsman%20V2,,premium,0.17
818,Logitech G G915 Lightspeed Plus,Gaming,Gaming Keyboards,Logitech G,735.2,4.6,0,,/images/products/macbook_pro_14.png,Premium gaming keyboards by Logitech G. The Logitech G G915 Lightspeed Plus features top-tier quality and performance. Perfect for gaming enthusiasts.,"keyboard,pc,rgb,mechanical,logitech g,gaming",High quality|Durable design|Premium materials|Authentic Logitech G product,https://www.amazon.in/s?k=Logitech%20G%20G915%20Lightspeed%20Plus,https://www.flipkart.com/search?q=Logitech%20G%20G915%20Lightspeed%20Plus,,premium,0.89
820,SteelSeries Apex Pro TKL,Gaming,Gaming Keyboards,SteelSeries,489.44,4.9,0,,/images/products/macbook_pro_14.png,Premium gaming keyboards by SteelSeries. The SteelSeries Apex Pro TKL features top-tier quality and performance. Perfect for gaming enthusiasts.,"mechanical,keyboard,gaming,pc,rgb,steelseries",High quality|Durable design|Premium materials|Authentic SteelSeries product,https://www.amazon.in/s?k=SteelSeries%20Apex%20Pro%20TKL,https://www.flipkart.com/search?q=SteelSeries%20Apex%20Pro%20TKL,,premium,0.31
823,Logitech G G Pro X Superlight Edition,Gaming,Gaming Mice,Logitech G,504.11,4.8,0,,/images/products/macbook_pro_14.png,Premium gaming mice by Logitech G. The Logitech G G Pro X Superlight Edition features top-tier quality and performance. Perfect for gaming enthusiasts.,"wireless,mouse,logitech g,gaming,rgb,pc",High quality|Durable design|Premium materials|Authentic Logitech G product,https://www.amazon.in/s?k=Logitech%20G%20G%20Pro%20X%20Superlight%20Edition,https://www.flipkart.com/search?q=Logitech%20G%20G%20Pro%20X%20Superlight%20Edition,,premium,0.17
824,Logitech G G Pro X Superlight Elite,Gaming,Gaming Mice,Logitech G,478.06,3.9,0,,/images/products/macbook_pro_14.png,Premium gaming mice by Logitech G. The Logitech G G Pro X Superlight Elite features top-tier quality and performance. Perfect for gaming enthusiasts.,"rgb,gaming,wireless,pc,mouse,logitech g",High quality|Durable design|Premium materials|Authentic Logitech G product,https://www.amazon.in/s?k=Logitech%20G%20G%20Pro%20X%20Superlight%20Elite,https://www.flipkart.com/search?q=Logitech%20G%20G%20Pro%20X%20Superlight%20Elite,,premium,0.29
828,Glorious Model O Edition,Gaming,Gaming Mice,Glorious,768.79,4.9,0,,/images/products/macbook_pro_14.png,Premium gaming mice by Glorious. The Glorious Model O Edition features top-tier quality and performance. Perfect for gaming enthusiasts.,"pc,glorious,rgb,wireless,gaming,mouse",High quality|Durable design|Premium materials|Authentic Glorious product,https://www.amazon.in/s?k=Glorious%20Model%20O%20Edition,https://www.flipkart.com/search?q=Glorious%20Model%20O%20Edition,,premium,0.71
830,Glorious Model O Ultra,Gaming,Gaming Mice,Glorious,159.02,4.8,0,,/images/products/macbook_pro_14.png,Premium gaming mice by Glorious. The Glorious Model O Ultra features top-tier quality and performance. Perfect for gaming enthusiasts.,"rgb,glorious,wireless,pc,mouse,gaming",High quality|Durable design|Premium materials|Authentic Glorious product,https://www.amazon.in/s?k=Glorious%20Model%20O%20Ultra,https://www.flipkart.com/search?q=Glorious%20Model%20O%20Ultra,,mid-range,0.18
831,Razer DeathAdder V3 Pro Plus,Gaming,Gaming Mice,Razer,69.5,3.7,0,,/images/products/mouse.png,Premium gaming mice by Razer. The Razer DeathAdder V3 Pro Plus features top-tier quality and performance. Perfect for gaming enthusiasts.,"wireless,rgb,razer,mouse,pc,gaming",High quality|Durable design|Premium materials|Authentic Razer product,https://www.amazon.in/s?k=Razer%20DeathAdder%20V3%20Pro%20Plus,https://www.flipkart.com/search?q=Razer%20DeathAdder%20V3%20Pro%20Plus,,mid-range,0.83
832,Razer DeathAdder V3 Pro Ultra,Gaming,Gaming Mice,Razer,418.51,4.4,0,,/images/products/razer_deathadder_v3_pro_black.jpg,Premium gaming mice by Razer. The Razer DeathAdder V3 Pro Ultra features top-tier quality and performance. Perfect for gaming enthusiasts.,"mouse,razer,wireless,pc,gaming,rgb",High quality|Durable design|Premium materials|Authentic Razer product,https://www.amazon.in/s?k=Razer%20DeathAdder%20V3%20Pro%20Ultra,https://www.flipkart.com/search?q=Razer%20DeathAdder%20V3%20Pro%20Ultra,,premium,0.88
833,Logitech G G Pro X Superlight Pro,Gaming,Gaming Mice,Logitech G,314.56,3.6,0,,/images/products/macbook_pro_14.png,Premium gaming mice by Logitech G. The Logitech G G Pro X Superlight Pro features top-tier quality and performance. Perfect for gaming enthusiasts.,"rgb,gaming,mouse,logitech g,pc,wireless",High quality|Durable design|Premium materials|Authentic Logitech G product,https://www.amazon.in/s?k=Logitech%20G%20G%20Pro%20X%20Superlight%20Pro,https://www.flipkart.com/search?q=Logitech%20G%20G%20Pro%20X%20Superlight%20Pro,,premium,0.1
834,Logitech G G Pro X Superlight,Gaming,Gaming Mice,Logitech G,418.95,4.4,0,,/images/products/macbook_pro_14.png,Premium gaming mice by Logitech G. The Logitech G G Pro X Superlight features top-tier quality and performance. Perfect for gaming enthusiasts.,"logitech g,rgb,pc,wireless,mouse,gaming",High quality|Durable design|Premium materials|Authentic Logitech G product,https://www.amazon.in/s?k=Logitech%20G%20G%20Pro%20X%20Superlight,https://www.flipkart.com/search?q=Logitech%20G%20G%20Pro%20X%20Superlight,,premium,0.49
837,SteelSeries Aerox 5 Wireless,Gaming,Gaming Mice,SteelSeries,547.47,5.0,0,,/images/products/macbook_pro_14.png,Premium gaming mice by SteelSeries. The SteelSeries Aerox 5 Wireless features top-tier quality and performance. Perfect for gaming enthusiasts.,"wireless,steelseries,gaming,mouse,pc,rgb",High quality|Durable design|Premium materials|Authentic SteelSeries product,https://www.amazon.in/s?k=SteelSeries%20Aerox%205%20Wireless,https://www.flipkart.com/search?q=SteelSeries%20Aerox%205%20Wireless,,premium,0.97
838,Glorious Model O Elite,Gaming,Gaming Mice,Glorious,395.82,4.5,0,,/images/products/macbook_pro_14.png,Premium gaming mice by Glorious. The Glorious Model O Elite features top-tier quality and performance. Perfect for gaming enthusiasts.,"wireless,pc,glorious,rgb,mouse,gaming",High quality|Durable design|Premium materials|Authentic Glorious product,https://www.amazon.in/s?k=Glorious%20Model%20O%20Elite,https://www.flipkart.com/search?q=Glorious%20Model%20O%20Elite,,premium,0.86
840,Glorious Model O,Gaming,Gaming Mice,Glorious,330.13,4.5,0,,/images/products/macbook_pro_14.png,Premium gaming mice by Glorious. The Glorious Model O features top-tier quality and performance. Perfect for gaming enthusiasts.,"rgb,glorious,gaming,mouse,wireless,pc",High quality|Durable design|Premium materials|Authentic Glorious product,https://www.amazon.in/s?k=Glorious%20Model%20O,https://www.flipkart.com/search?q=Glorious%20Model%20O,,premium,0.62
842,HyperX Cloud II Wireless V2,Gaming,Headsets,HyperX,609.8,4.5,0,,/images/products/macbook_pro_14.png,Premium headsets by HyperX. The HyperX Cloud II Wireless V2 features top-tier quality and performance. Perfect for gaming enthusiasts.,"headset,mic,audio,hyperx,gaming,surround",High quality|Durable design|Premium materials|Authentic HyperX product,https://www.amazon.in/s?k=HyperX%20Cloud%20II%20Wireless%20V2,https://www.flipkart.com/search?q=HyperX%20Cloud%20II%20Wireless%20V2,,premium,0.89
843,Astro A50 Wireless V2,Gaming,Headsets,Astro,539.42,4.7,0,,/images/products/macbook_pro_14.png,Premium headsets by Astro. The Astro A50 Wireless V2 features top-tier quality and performance. Perfect for gaming enthusiasts.,"astro,audio,gaming,surround,mic,headset",High quality|Durable design|Premium materials|Authentic Astro product,https://www.amazon.in/s?k=Astro%20A50%20Wireless%20V2,https://www.flipkart.com/search?q=Astro%20A50%20Wireless%20V2,,premium,0.39
847,Logitech G PRO X Wireless Ultra,Gaming,Headsets,Logitech G,733.5,4.6,0,,/images/products/macbook_pro_14.png,Premium headsets by Logitech G. The Logitech G PRO X Wireless Ultra features top-tier quality and performance. Perfect for gaming enthusiasts.,"gaming,surround,headset,audio,mic,logitech g",High quality|Durable design|Premium materials|Authentic Logitech G product,https://www.amazon.in/s?k=Logitech%20G%20PRO%20X%20Wireless%20Ultra,https://www.flipkart.com/search?q=Logitech%20G%20PRO%20X%20Wireless%20Ultra,,premium,0.95
850,Astro A50 Wireless,Gaming,Headsets,Astro,508.93,3.6,0,,/images/products/macbook_pro_14.png,Premium headsets by Astro. The Astro A50 Wireless features top-tier quality and performance. Perfect for gaming enthusiasts.,"surround,gaming,headset,audio,astro,mic",High quality|Durable design|Premium materials|Authentic Astro product,https://www.amazon.in/s?k=Astro%20A50%20Wireless,https://www.flipkart.com/search?q=Astro%20A50%20Wireless,,premium,0.18
851,Logitech G PRO X Wireless Plus,Gaming,Headsets,Logitech G,695.23,4.3,0,,/images/products/macbook_pro_14.png,Premium headsets by Logitech G. The Logitech G PRO X Wireless Plus features top-tier quality and performance. Perfect for gaming enthusiasts.,"surround,mic,audio,headset,logitech g,gaming",High quality|Durable design|Premium materials|Authentic Logitech G product,https://www.amazon.in/s?k=Logitech%20G%20PRO%20X%20Wireless%20Plus,https://www.flipkart.com/search?q=Logitech%20G%20PRO%20X%20Wireless%20Plus,,premium,0.86
855,HyperX Cloud II Wireless Plus,Gaming,Headsets,HyperX,219.96,4.7,0,,/images/products/macbook_pro_14.png,Premium headsets by HyperX. The HyperX Cloud II Wireless Plus features top-tier quality and performance. Perfect for gaming enthusiasts.,"mic,audio,headset,surround,gaming,hyperx",High quality|Durable design|Premium materials|Authentic HyperX product,https://www.amazon.in/s?k=HyperX%20Cloud%20II%20Wireless%20Plus,https://www.flipkart.com/search?q=HyperX%20Cloud%20II%20Wireless%20Plus,,premium,0.41
856,Razer BlackShark V2 Pro,Gaming,Headsets,Razer,431.35,4.1,0,,/images/products/macbook_pro_14.png,Premium headsets by Razer. The Razer BlackShark V2 Pro features top-tier quality and performance. Perfect for gaming enthusiasts.,"audio,headset,gaming,razer,mic,surround",High quality|Durable design|Premium materials|Authentic Razer product,https://www.amazon.in/s?k=Razer%20BlackShark%20V2%20Pro,https://www.flipkart.com/search?q=Razer%20BlackShark%20V2%20Pro,,premium,0.62
858,Astro A50 Wireless Pro,Gaming,Headsets,Astro,115.82,4.3,0,,/images/products/macbook_pro_14.png,Premium headsets by Astro. The Astro A50 Wireless Pro features top-tier quality and performance. Perfect for gaming enthusiasts.,"surround,mic,headset,audio,gaming,astro",High quality|Durable design|Premium materials|Authentic Astro product,https://www.amazon.in/s?k=Astro%20A50%20Wireless%20Pro,https://www.flipkart.com/search?q=Astro%20A50%20Wireless%20Pro,,mid-range,0.97
859,HyperX Cloud II Wireless,Gaming,Headsets,HyperX,678.75,3.9,0,,/images/products/macbook_pro_14.png,Premium headsets by HyperX. The HyperX Cloud II Wireless features top-tier quality and performance. Perfect for gaming enthusiasts.,"headset,audio,gaming,surround,hyperx,mic",High quality|Durable design|Premium materials|Authentic HyperX product,https://www.amazon.in/s?k=HyperX%20Cloud%20II%20Wireless,https://www.flipkart.com/search?q=HyperX%20Cloud%20II%20Wireless,,premium,0.44
860,SteelSeries Arctis Nova Pro,Gaming,Headsets,SteelSeries,729.66,4.6,0,,/images/products/macbook_pro_14.png,Premium headsets by SteelSeries. The SteelSeries Arctis Nova Pro features top-tier quality and performance. Perfect for gaming enthusiasts.,"steelseries,audio,surround,gaming,headset,mic",High quality|Durable design|Premium materials|Authentic SteelSeries product,https://www.amazon.in/s?k=SteelSeries%20Arctis%20Nova%20Pro,https://www.flipkart.com/search?q=SteelSeries%20Arctis%20Nova%20Pro,,premium,0.75
863,Razer Iskur Max,Gaming,Gaming Chairs,Razer,712.46,4.4,0,,/images/products/macbook_pro_14.png,Premium gaming chairs by Razer. The Razer Iskur Max features top-tier quality and performance. Perfect for gaming enthusiasts.,"razer,setup,chair,comfort,ergonomic,gaming",High quality|Durable design|Premium materials|Authentic Razer product,https://www.amazon.in/s?k=Razer%20Iskur%20Max,https://www.flipkart.com/search?q=Razer%20Iskur%20Max,,premium,0.7
